cap,cush,joint,prob_n,overlay,IS_sh,IS_cagr,IS_dd,IS_vol,IS_worst,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
CAP8,OFF,J_P5,5,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.9687326067317593,0.0691473867192196,-0.14595495737429476,0.07163682380801857,-0.02727568302202678
CAP8,OFF,J_P5,5,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.8848913152628131,0.06620444213331145,-0.14712039449028025,0.07564048103988254,-0.028224999262652456
CAP8,OFF,J_P10,10,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.9032243978512641,0.0689531410602402,-0.14716201393810668,0.07708008579965177,-0.03043094367988107
CAP8,OFF,J_P10,10,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.9040905360266797,0.06846020705510436,-0.14887796745827464,0.07643952328323728,-0.028224999262652456
CAP8,S05,V2,0,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,0.6522617687351187,0.03644543522903332,-0.13758724754124507,0.05737338764230045,-0.026408606989415398
CAP8,S05,V2,0,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.6030367399860245,0.03840596098868998,-0.16348965674524274,0.06609597941787684,-0.074634745172255
CAP8,S05,J_FULL,0,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,1.0155787320941234,0.07109829849920835,-0.13992516676561328,0.07001152517017999,-0.026408606989415398
CAP8,S05,J_FULL,0,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.9194354677478724,0.06726864480276729,-0.1423007801210796,0.07372478453519914,-0.028224999262652456
CAP8,S05,J_P3,3,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,1.0125445726342257,0.07214620891324919,-0.14402658419834236,0.0712752386989951,-0.02770544851779754
CAP8,S05,J_P3,3,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.8959766591741587,0.0664271816534383,-0.16526648850096448,0.07486923870121048,-0.028224999262652456
CAP8,S05,J_P5,5,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,1.0077673830576692,0.07275897217316163,-0.1456545611770531,0.07224917416251081,-0.02770544851779754
CAP8,S05,J_P5,5,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.9043090643271452,0.06770339791338964,-0.1430956893129669,0.07555918857063723,-0.028224999262652456
CAP8,S05,J_P10,10,BOOK,-0.11039647019673805,-0.006946976663614213,-0.14177895054341905,0.05126914824224352,-0.02316453623992197,1.0048911170820465,0.07337777207030372,-0.14686204230301758,0.0730907578311128,-0.02770544851779754
CAP8,S05,J_P10,10,PER,1.5152259817428109,0.10937366392442782,-0.05489486792900533,0.07012448614502072,-0.02316453623992197,0.9133214574385248,0.06910711690077975,-0.14541563080044695,0.07631522877880086,-0.028224999262652456
