cap,tamed,subset,scheme,ov,IS_sh,IS_dd,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
NOCAP,True,FULLB,RP05,V2,1.2402463142613627,-0.09471711298347518,0.4823178191252251,0.019236075993656288,-0.13221559250677406,0.04125435469503393,-0.02242923613813909
NOCAP,True,FULLB,RP05,V3,1.094478677859256,-0.12327940856256436,0.5624596417460755,0.035008588327141155,-0.1338927777757365,0.06491386568327,-0.05147473468776842
NOCAP,True,FULLB,RP07,OFF,1.2091223746951092,-0.11918343908610995,0.6004313450191336,0.04046334697673659,-0.1463515284327067,0.07015247618957511,-0.0523147501954932
NOCAP,True,FULLB,RP07,V2,1.2702020335384534,-0.09010481647082214,0.48488059459140986,0.019423687498420605,-0.1323172692337372,0.04143022971921174,-0.022653317008586908
NOCAP,True,FULLB,RP07,V3,1.075246574905322,-0.12430652369026718,0.5678842738760864,0.03552044925280673,-0.1326460758876714,0.06519653233355185,-0.0523147501954932
CAP5,False,CORE3,EQ,OFF,1.5702397415284763,-0.11513321040921798,0.649953846909404,0.07010156047909955,-0.20987674066907935,0.11425048413179496,-0.08850440763084547
CAP5,False,CORE3,EQ,V2,1.6631851665233996,-0.09449319477272966,0.5248738207680761,0.023728594693191774,-0.15934948475436128,0.046743709162192525,-0.02835007462710761
CAP5,False,CORE3,EQ,V3,1.394873806470616,-0.13276922233071564,0.4903005749281596,0.0385040110261865,-0.1818747843871913,0.08429294846497941,-0.06497563553513935
CAP5,False,CORE3,HLV,OFF,1.6127992765268386,-0.10658533478205978,0.6340972848393143,0.06809799301445785,-0.20601971635321215,0.11412606332414957,-0.09030466056834213
CAP5,False,CORE3,HLV,V2,1.6805758264803892,-0.09270876509590675,0.5278629190502715,0.024181255808893187,-0.14437418420348191,0.047373007674714085,-0.031592912312688064
CAP5,False,CORE3,HLV,V3,1.4562321658413326,-0.1179189261653214,0.48234785485812676,0.03793394869156819,-0.18891388129294318,0.0845982309237458,-0.06864270010234134
CAP5,False,CORE3,RP05,OFF,1.6326995600702838,-0.10309240927538355,0.6277793885517319,0.06718272318358598,-0.20512499880236978,0.11385952541923353,-0.08999053296050685
CAP5,False,CORE3,RP05,V2,1.7179127041843747,-0.0879130613565321,0.601393294595675,0.026306038845766322,-0.14576710705342166,0.04483032641469228,-0.025850512812258405
CAP5,False,CORE3,RP05,V3,1.4892924054237204,-0.11407625954147993,0.47249614106357835,0.03709740885630208,-0.19453617710758464,0.08466877099634763,-0.06928446693370814
CAP5,False,CORE3,RP07,OFF,1.6294966092624437,-0.10351712117463752,0.6279675594036718,0.0672884909568856,-0.20547930389856506,0.11401059866505435,-0.09035029427684571
CAP5,False,CORE3,RP07,V2,1.7138834797504081,-0.0882804150514177,0.6012031601469974,0.02631066735917309,-0.1455818528654177,0.04485357888819076,-0.025659127040028953
CAP5,False,CORE3,RP07,V3,1.4846278025483919,-0.11447217977999224,0.4738823814957471,0.03723054512755675,-0.1934633020665001,0.08469681351940188,-0.06947873317312118
CAP5,False,CORE3B5,EQ,OFF,1.3733844716403036,-0.11981880916896448,0.7001732216408875,0.06502022255829654,-0.17572037017847997,0.09663092992124747,-0.07465623398740287
