Date,prob,prob_scaled,raw,wind5
2021-05-21,0.041068453,0.006356767346429617,-3.166344586383771e-05,0.0
2021-05-24,0.041068453,0.006356767346429617,-0.008461964667764652,0.0
2021-05-25,0.05328209,0.026320196960065975,0.003197972525793181,0.0
2021-05-26,0.074998476,0.06181605898124203,0.0013727457170964743,0.0
2021-05-27,0.0841537,0.07678044901631464,-0.000857750381380612,0.0
2021-05-28,0.09679412,0.0974414718553226,0.012054446089621768,0.0
2021-06-01,0.15832895,0.19802136609708423,-0.013788420617248673,0.0
2021-06-02,0.3269156,0.4735795618801324,-0.0001342680056371014,0.0
2021-06-03,0.19443509,0.2570375642026438,-0.00023322605653961702,0.0
2021-06-04,0.38128233,0.562443068425274,-0.002749086062335002,0.0
2021-06-07,0.34166288,0.497684301642762,0.0,0.0
2021-06-08,0.4765818,0.718211954813632,0.0,0.0
2021-06-09,0.47629756,0.7177473351351198,0.0,0.0
2021-06-10,0.23661613,0.3259833151775612,0.0,0.0
2021-06-11,0.25448528,0.35519078513137486,0.0,0.0
2021-06-14,0.2596548,0.36364045271731876,0.0,0.0
2021-06-15,0.57494956,0.8789959863457882,-0.0001693121693121693,1.0
2021-06-16,0.5340923,0.8122139952261693,-0.009151764850244265,1.0
2021-06-17,0.5466736,0.8327783603175269,0.002736932047755542,1.0
2021-06-18,0.41968298,0.6252096894358803,0.01242793990689596,1.0
2021-06-21,0.33619753,0.48875106522178025,-0.012357921265490417,1.0
2021-06-22,0.4996212,0.7558703101655057,0.026699253194277548,1.0
2021-06-23,0.80464846,1.0,0.027120955164302563,0.0
2021-06-24,0.7470451,1.0,0.004949060087655886,0.0
2021-06-25,0.6952304,1.0,0.0,0.0
2021-06-28,0.63612676,0.9789913185937287,-0.00013877533222456096,0.0
2021-06-29,0.6633546,1.0,0.00798373268779299,0.0
2021-06-30,0.68818593,1.0,-0.003543472747911849,1.0
2021-07-01,0.6555131,1.0,-0.01956671795555763,1.0
2021-07-02,0.7025274,1.0,-0.000266219797778795,1.0
2021-07-06,0.6777102,1.0,-0.033802130485686734,1.0
2021-07-07,0.8054085,1.0,-0.00024302912650505537,1.0
2021-07-08,0.5624644,0.8585887677298846,0.021402017300799644,0.0
2021-07-09,0.7442019,1.0,-0.00377412354640913,0.0
2021-07-12,0.7250074,1.0,0.0,0.0
2021-07-13,0.55332416,0.8436488435402233,0.0,0.0
2021-07-14,0.2773755,0.3926052857851323,0.0,0.0
2021-07-15,0.086961456,0.08136978615373905,0.0,0.0
2021-07-16,0.08895114,0.08462196558774963,0.0,0.0
2021-07-19,0.083735995,0.07609770700969817,0.0,0.0
2021-07-20,0.09987201,0.10247233895353909,0.0,0.0
2021-07-21,0.105887786,0.11230524625336785,0.0,0.0
2021-07-22,0.1396065,0.16741916028301024,0.0,0.0
2021-07-23,0.1542477,0.1913504836003155,0.0,0.0
2021-07-26,0.31410244,0.4526362136582625,0.0,0.0
2021-07-27,0.2481509,0.34483711701448433,0.0,0.0
2021-07-28,0.22837688,0.3125160911798291,0.0,0.0
2021-07-29,0.27698776,0.39197153635994425,0.0,0.0
2021-07-30,0.32198387,0.46551857120914436,0.0,0.0
2021-08-02,0.2542756,0.3548480440894361,0.0,0.0
2021-08-03,0.23324454,0.32047237436507986,0.0,0.0
2021-08-04,0.11767653,0.13157417588440734,0.0,0.0
