tbar,stor,zcut,trail,cb,cool,scale,train_t
2.75,1.5,-0.90625,0.4,0.95,10,0.46838840414018806,1.6410688038201287
2.75,1.5,-0.90625,0.4,0.95,13,0.46838840414018806,1.301328885083808
2.75,1.5,-0.90625,0.4,0.99,0,0.46838840414018806,1.0912280236210667
2.75,1.5,-0.90625,0.4,0.99,1,0.46838840414018806,0.42522244228307926
2.75,1.5,-0.90625,0.4,0.99,2,0.46838840414018806,0.17288673317655015
2.75,1.5,-0.90625,0.4,0.99,3,0.46838840414018806,1.0206495313708908
2.75,1.5,-0.90625,0.4,0.99,4,0.46838840414018806,1.0414982196760987
2.75,1.5,-0.90625,0.4,0.99,5,0.46838840414018806,0.26044300947557686
2.75,1.5,-0.90625,0.4,0.99,7,0.46838840414018806,-1.041031689573023
2.75,1.5,-0.90625,0.4,0.99,10,0.46838840414018806,1.6410688038201287
2.75,1.5,-0.90625,0.4,0.99,13,0.46838840414018806,1.301328885083808
2.75,1.5,-0.90625,0.4,0.995,0,0.46838840414018806,1.0912280236210667
2.75,1.5,-0.90625,0.4,0.995,1,0.46838840414018806,0.42522244228307926
2.75,1.5,-0.90625,0.4,0.995,2,0.46838840414018806,0.17288673317655015
2.75,1.5,-0.90625,0.4,0.995,3,0.46838840414018806,1.0206495313708908
2.75,1.5,-0.90625,0.4,0.995,4,0.46838840414018806,1.0414982196760987
2.75,1.5,-0.90625,0.4,0.995,5,0.46838840414018806,0.26044300947557686
2.75,1.5,-0.90625,0.4,0.995,7,0.46838840414018806,-1.041031689573023
2.75,1.5,-0.90625,0.4,0.995,10,0.46838840414018806,1.6410688038201287
2.75,1.5,-0.90625,0.4,0.995,13,0.46838840414018806,1.301328885083808
2.75,1.5,-0.90625,0.4,0.999,0,0.46838840414018806,1.0912280236210667
2.75,1.5,-0.90625,0.4,0.999,1,0.46838840414018806,0.42522244228307926
2.75,1.5,-0.90625,0.4,0.999,2,0.46838840414018806,0.17288673317655015
2.75,1.5,-0.90625,0.4,0.999,3,0.46838840414018806,1.0206495313708908
2.75,1.5,-0.90625,0.4,0.999,4,0.46838840414018806,1.0414982196760987
2.75,1.5,-0.90625,0.4,0.999,5,0.46838840414018806,0.26044300947557686
2.75,1.5,-0.90625,0.4,0.999,7,0.46838840414018806,-1.041031689573023
2.75,1.5,-0.90625,0.4,0.999,10,0.46838840414018806,1.6410688038201287
2.75,1.5,-0.90625,0.4,0.999,13,0.46838840414018806,1.301328885083808
2.75,1.5,-0.90625,0.45,0.5,0,0.46838840414018806,0.9476328504096924
2.75,1.5,-0.90625,0.45,0.5,1,0.46838840414018806,0.4199122306829444
2.75,1.5,-0.90625,0.45,0.5,2,0.46838840414018806,0.22667533441490667
2.75,1.5,-0.90625,0.45,0.5,3,0.46838840414018806,0.7798443216445214
2.75,1.5,-0.90625,0.45,0.5,4,0.46838840414018806,0.8032003479568827
2.75,1.5,-0.90625,0.45,0.5,5,0.46838840414018806,0.2148738672062367
2.75,1.5,-0.90625,0.45,0.5,7,0.46838840414018806,-0.9899487314810523
2.75,1.5,-0.90625,0.45,0.5,10,0.46838840414018806,1.5142326425634725
2.75,1.5,-0.90625,0.45,0.5,13,0.46838840414018806,1.397786456818209
2.75,1.5,-0.90625,0.45,0.75,0,0.46838840414018806,0.9476328504096924
2.75,1.5,-0.90625,0.45,0.75,1,0.46838840414018806,0.4199122306829444
2.75,1.5,-0.90625,0.45,0.75,2,0.46838840414018806,0.22667533441490667
2.75,1.5,-0.90625,0.45,0.75,3,0.46838840414018806,0.7798443216445214
2.75,1.5,-0.90625,0.45,0.75,4,0.46838840414018806,0.8032003479568827
2.75,1.5,-0.90625,0.45,0.75,5,0.46838840414018806,0.2148738672062367
2.75,1.5,-0.90625,0.45,0.75,7,0.46838840414018806,-0.9899487314810523
2.75,1.5,-0.90625,0.45,0.75,10,0.46838840414018806,1.5142326425634725
2.75,1.5,-0.90625,0.45,0.75,13,0.46838840414018806,1.397786456818209
2.75,1.5,-0.90625,0.45,0.9,0,0.46838840414018806,0.9476328504096924
2.75,1.5,-0.90625,0.45,0.9,1,0.46838840414018806,0.4199122306829444
2.75,1.5,-0.90625,0.45,0.9,2,0.46838840414018806,0.22667533441490667
2.75,1.5,-0.90625,0.45,0.9,3,0.46838840414018806,0.7798443216445214
2.75,1.5,-0.90625,0.45,0.9,4,0.46838840414018806,0.8032003479568827
2.75,1.5,-0.90625,0.45,0.9,5,0.46838840414018806,0.2148738672062367
2.75,1.5,-0.90625,0.45,0.9,7,0.46838840414018806,-0.9899487314810523
2.75,1.5,-0.90625,0.45,0.9,10,0.46838840414018806,1.5142326425634725
2.75,1.5,-0.90625,0.45,0.9,13,0.46838840414018806,1.397786456818209
2.75,1.5,-0.90625,0.45,0.95,0,0.46838840414018806,0.9476328504096924
2.75,1.5,-0.90625,0.45,0.95,1,0.46838840414018806,0.4199122306829444
2.75,1.5,-0.90625,0.45,0.95,2,0.46838840414018806,0.22667533441490667
2.75,1.5,-0.90625,0.45,0.95,3,0.46838840414018806,0.7798443216445214
2.75,1.5,-0.90625,0.45,0.95,4,0.46838840414018806,0.8032003479568827
2.75,1.5,-0.90625,0.45,0.95,5,0.46838840414018806,0.2148738672062367
2.75,1.5,-0.90625,0.45,0.95,7,0.46838840414018806,-0.9899487314810523
2.75,1.5,-0.90625,0.45,0.95,10,0.46838840414018806,1.5142326425634725
2.75,1.5,-0.90625,0.45,0.95,13,0.46838840414018806,1.397786456818209
2.75,1.5,-0.90625,0.45,0.99,0,0.46838840414018806,0.9476328504096924
2.75,1.5,-0.90625,0.45,0.99,1,0.46838840414018806,0.4199122306829444
2.75,1.5,-0.90625,0.45,0.99,2,0.46838840414018806,0.22667533441490667
2.75,1.5,-0.90625,0.45,0.99,3,0.46838840414018806,0.7798443216445214
2.75,1.5,-0.90625,0.45,0.99,4,0.46838840414018806,0.8032003479568827
2.75,1.5,-0.90625,0.45,0.99,5,0.46838840414018806,0.2148738672062367
2.75,1.5,-0.90625,0.45,0.99,7,0.46838840414018806,-0.9899487314810523
2.75,1.5,-0.90625,0.45,0.99,10,0.46838840414018806,1.5142326425634725
2.75,1.5,-0.90625,0.45,0.99,13,0.46838840414018806,1.397786456818209
2.75,1.5,-0.90625,0.45,0.995,0,0.46838840414018806,0.9476328504096924
2.75,1.5,-0.90625,0.45,0.995,1,0.46838840414018806,0.4199122306829444
2.75,1.5,-0.90625,0.45,0.995,2,0.46838840414018806,0.22667533441490667
2.75,1.5,-0.90625,0.45,0.995,3,0.46838840414018806,0.7798443216445214
2.75,1.5,-0.90625,0.45,0.995,4,0.46838840414018806,0.8032003479568827
2.75,1.5,-0.90625,0.45,0.995,5,0.46838840414018806,0.2148738672062367
2.75,1.5,-0.90625,0.45,0.995,7,0.46838840414018806,-0.9899487314810523
2.75,1.5,-0.90625,0.45,0.995,10,0.46838840414018806,1.5142326425634725
2.75,1.5,-0.90625,0.45,0.995,13,0.46838840414018806,1.397786456818209
2.75,1.5,-0.90625,0.45,0.999,0,0.46838840414018806,0.9476328504096924
2.75,1.5,-0.90625,0.45,0.999,1,0.46838840414018806,0.4199122306829444
2.75,1.5,-0.90625,0.45,0.999,2,0.46838840414018806,0.22667533441490667
2.75,1.5,-0.90625,0.45,0.999,3,0.46838840414018806,0.7798443216445214
2.75,1.5,-0.90625,0.45,0.999,4,0.46838840414018806,0.8032003479568827
2.75,1.5,-0.90625,0.45,0.999,5,0.46838840414018806,0.2148738672062367
2.75,1.5,-0.90625,0.45,0.999,7,0.46838840414018806,-0.9899487314810523
2.75,1.5,-0.90625,0.45,0.999,10,0.46838840414018806,1.5142326425634725
2.75,1.5,-0.90625,0.45,0.999,13,0.46838840414018806,1.397786456818209
2.75,1.5,-0.90625,0.5,0.5,0,0.46838840414018806,1.3057445524797346
2.75,1.5,-0.90625,0.5,0.5,1,0.46838840414018806,0.9569775829944704
2.75,1.5,-0.90625,0.5,0.5,2,0.46838840414018806,0.5018380085031674
2.75,1.5,-0.90625,0.5,0.5,3,0.46838840414018806,0.63133013540895
2.75,1.5,-0.90625,0.5,0.5,4,0.46838840414018806,0.848991166273405
2.75,1.5,-0.90625,0.5,0.5,5,0.46838840414018806,0.312348785303056
2.75,1.5,-0.90625,0.5,0.5,7,0.46838840414018806,-1.3337480304112024
2.75,1.5,-0.90625,0.5,0.5,10,0.46838840414018806,1.226922633599575
2.75,1.5,-0.90625,0.5,0.5,13,0.46838840414018806,0.7003478862101625
2.75,1.5,-0.90625,0.5,0.75,0,0.46838840414018806,1.3057445524797346
2.75,1.5,-0.90625,0.5,0.75,1,0.46838840414018806,0.9569775829944704
2.75,1.5,-0.90625,0.5,0.75,2,0.46838840414018806,0.5018380085031674
2.75,1.5,-0.90625,0.5,0.75,3,0.46838840414018806,0.63133013540895
2.75,1.5,-0.90625,0.5,0.75,4,0.46838840414018806,0.848991166273405
2.75,1.5,-0.90625,0.5,0.75,5,0.46838840414018806,0.312348785303056
2.75,1.5,-0.90625,0.5,0.75,7,0.46838840414018806,-1.3337480304112024
2.75,1.5,-0.90625,0.5,0.75,10,0.46838840414018806,1.226922633599575
2.75,1.5,-0.90625,0.5,0.75,13,0.46838840414018806,0.7003478862101625
2.75,1.5,-0.90625,0.5,0.9,0,0.46838840414018806,1.3057445524797346
2.75,1.5,-0.90625,0.5,0.9,1,0.46838840414018806,0.9569775829944704
2.75,1.5,-0.90625,0.5,0.9,2,0.46838840414018806,0.5018380085031674
2.75,1.5,-0.90625,0.5,0.9,3,0.46838840414018806,0.63133013540895
2.75,1.5,-0.90625,0.5,0.9,4,0.46838840414018806,0.848991166273405
2.75,1.5,-0.90625,0.5,0.9,5,0.46838840414018806,0.312348785303056
2.75,1.5,-0.90625,0.5,0.9,7,0.46838840414018806,-1.3337480304112024
2.75,1.5,-0.90625,0.5,0.9,10,0.46838840414018806,1.226922633599575
2.75,1.5,-0.90625,0.5,0.9,13,0.46838840414018806,0.7003478862101625
2.75,1.5,-0.90625,0.5,0.95,0,0.46838840414018806,1.3057445524797346
2.75,1.5,-0.90625,0.5,0.95,1,0.46838840414018806,0.9569775829944704
2.75,1.5,-0.90625,0.5,0.95,2,0.46838840414018806,0.5018380085031674
2.75,1.5,-0.90625,0.5,0.95,3,0.46838840414018806,0.63133013540895
2.75,1.5,-0.90625,0.5,0.95,4,0.46838840414018806,0.848991166273405
2.75,1.5,-0.90625,0.5,0.95,5,0.46838840414018806,0.312348785303056
2.75,1.5,-0.90625,0.5,0.95,7,0.46838840414018806,-1.3337480304112024
2.75,1.5,-0.90625,0.5,0.95,10,0.46838840414018806,1.226922633599575
2.75,1.5,-0.90625,0.5,0.95,13,0.46838840414018806,0.7003478862101625
2.75,1.5,-0.90625,0.5,0.99,0,0.46838840414018806,1.3057445524797346
2.75,1.5,-0.90625,0.5,0.99,1,0.46838840414018806,0.9569775829944704
2.75,1.5,-0.90625,0.5,0.99,2,0.46838840414018806,0.5018380085031674
2.75,1.5,-0.90625,0.5,0.99,3,0.46838840414018806,0.63133013540895
2.75,1.5,-0.90625,0.5,0.99,4,0.46838840414018806,0.848991166273405
2.75,1.5,-0.90625,0.5,0.99,5,0.46838840414018806,0.312348785303056
2.75,1.5,-0.90625,0.5,0.99,7,0.46838840414018806,-1.3337480304112024
2.75,1.5,-0.90625,0.5,0.99,10,0.46838840414018806,1.226922633599575
2.75,1.5,-0.90625,0.5,0.99,13,0.46838840414018806,0.7003478862101625
2.75,1.5,-0.90625,0.5,0.995,0,0.46838840414018806,1.3057445524797346
2.75,1.5,-0.90625,0.5,0.995,1,0.46838840414018806,0.9569775829944704
2.75,1.5,-0.90625,0.5,0.995,2,0.46838840414018806,0.5018380085031674
2.75,1.5,-0.90625,0.5,0.995,3,0.46838840414018806,0.63133013540895
2.75,1.5,-0.90625,0.5,0.995,4,0.46838840414018806,0.848991166273405
2.75,1.5,-0.90625,0.5,0.995,5,0.46838840414018806,0.312348785303056
2.75,1.5,-0.90625,0.5,0.995,7,0.46838840414018806,-1.3337480304112024
2.75,1.5,-0.90625,0.5,0.995,10,0.46838840414018806,1.226922633599575
2.75,1.5,-0.90625,0.5,0.995,13,0.46838840414018806,0.7003478862101625
2.75,1.5,-0.90625,0.5,0.999,0,0.46838840414018806,1.3057445524797346
2.75,1.5,-0.90625,0.5,0.999,1,0.46838840414018806,0.9569775829944704
2.75,1.5,-0.90625,0.5,0.999,2,0.46838840414018806,0.5018380085031674
2.75,1.5,-0.90625,0.5,0.999,3,0.46838840414018806,0.63133013540895
2.75,1.5,-0.90625,0.5,0.999,4,0.46838840414018806,0.848991166273405
2.75,1.5,-0.90625,0.5,0.999,5,0.46838840414018806,0.312348785303056
2.75,1.5,-0.90625,0.5,0.999,7,0.46838840414018806,-1.3337480304112024
2.75,1.5,-0.90625,0.5,0.999,10,0.46838840414018806,1.226922633599575
2.75,1.5,-0.90625,0.5,0.999,13,0.46838840414018806,0.7003478862101625
2.75,1.5,-0.90625,0.55,0.5,0,0.46838840414018806,1.7822318422538976
2.75,1.5,-0.90625,0.55,0.5,1,0.46838840414018806,1.4607158425221607
2.75,1.5,-0.90625,0.55,0.5,2,0.46838840414018806,1.1098269111919137
2.75,1.5,-0.90625,0.55,0.5,3,0.46838840414018806,0.9337560475779736
2.75,1.5,-0.90625,0.55,0.5,4,0.46838840414018806,1.1385875953467912
2.75,1.5,-0.90625,0.55,0.5,5,0.46838840414018806,0.3835450940043494
2.75,1.5,-0.90625,0.55,0.5,7,0.46838840414018806,-0.800087267749394
2.75,1.5,-0.90625,0.55,0.5,10,0.46838840414018806,1.6061518750383996
2.75,1.5,-0.90625,0.55,0.5,13,0.46838840414018806,1.3398028408756812
2.75,1.5,-0.90625,0.55,0.75,0,0.46838840414018806,1.7822318422538976
2.75,1.5,-0.90625,0.55,0.75,1,0.46838840414018806,1.4607158425221607
2.75,1.5,-0.90625,0.55,0.75,2,0.46838840414018806,1.1098269111919137
2.75,1.5,-0.90625,0.55,0.75,3,0.46838840414018806,0.9337560475779736
2.75,1.5,-0.90625,0.55,0.75,4,0.46838840414018806,1.1385875953467912
2.75,1.5,-0.90625,0.55,0.75,5,0.46838840414018806,0.3835450940043494
2.75,1.5,-0.90625,0.55,0.75,7,0.46838840414018806,-0.800087267749394
2.75,1.5,-0.90625,0.55,0.75,10,0.46838840414018806,1.6061518750383996
2.75,1.5,-0.90625,0.55,0.75,13,0.46838840414018806,1.3398028408756812
2.75,1.5,-0.90625,0.55,0.9,0,0.46838840414018806,1.7822318422538976
2.75,1.5,-0.90625,0.55,0.9,1,0.46838840414018806,1.4607158425221607
2.75,1.5,-0.90625,0.55,0.9,2,0.46838840414018806,1.1098269111919137
2.75,1.5,-0.90625,0.55,0.9,3,0.46838840414018806,0.9337560475779736
2.75,1.5,-0.90625,0.55,0.9,4,0.46838840414018806,1.1385875953467912
2.75,1.5,-0.90625,0.55,0.9,5,0.46838840414018806,0.3835450940043494
2.75,1.5,-0.90625,0.55,0.9,7,0.46838840414018806,-0.800087267749394
2.75,1.5,-0.90625,0.55,0.9,10,0.46838840414018806,1.6061518750383996
2.75,1.5,-0.90625,0.55,0.9,13,0.46838840414018806,1.3398028408756812
2.75,1.5,-0.90625,0.55,0.95,0,0.46838840414018806,1.7822318422538976
2.75,1.5,-0.90625,0.55,0.95,1,0.46838840414018806,1.4607158425221607
2.75,1.5,-0.90625,0.55,0.95,2,0.46838840414018806,1.1098269111919137
2.75,1.5,-0.90625,0.55,0.95,3,0.46838840414018806,0.9337560475779736
2.75,1.5,-0.90625,0.55,0.95,4,0.46838840414018806,1.1385875953467912
2.75,1.5,-0.90625,0.55,0.95,5,0.46838840414018806,0.3835450940043494
2.75,1.5,-0.90625,0.55,0.95,7,0.46838840414018806,-0.800087267749394
2.75,1.5,-0.90625,0.55,0.95,10,0.46838840414018806,1.6061518750383996
2.75,1.5,-0.90625,0.55,0.95,13,0.46838840414018806,1.3398028408756812
2.75,1.5,-0.90625,0.55,0.99,0,0.46838840414018806,1.7822318422538976
2.75,1.5,-0.90625,0.55,0.99,1,0.46838840414018806,1.4607158425221607
2.75,1.5,-0.90625,0.55,0.99,2,0.46838840414018806,1.1098269111919137
2.75,1.5,-0.90625,0.55,0.99,3,0.46838840414018806,0.9337560475779736
2.75,1.5,-0.90625,0.55,0.99,4,0.46838840414018806,1.1385875953467912
2.75,1.5,-0.90625,0.55,0.99,5,0.46838840414018806,0.3835450940043494
2.75,1.5,-0.90625,0.55,0.99,7,0.46838840414018806,-0.800087267749394
2.75,1.5,-0.90625,0.55,0.99,10,0.46838840414018806,1.6061518750383996
2.75,1.5,-0.90625,0.55,0.99,13,0.46838840414018806,1.3398028408756812
2.75,1.5,-0.90625,0.55,0.995,0,0.46838840414018806,1.7822318422538976
2.75,1.5,-0.90625,0.55,0.995,1,0.46838840414018806,1.4607158425221607
2.75,1.5,-0.90625,0.55,0.995,2,0.46838840414018806,1.1098269111919137
2.75,1.5,-0.90625,0.55,0.995,3,0.46838840414018806,0.9337560475779736
2.75,1.5,-0.90625,0.55,0.995,4,0.46838840414018806,1.1385875953467912
2.75,1.5,-0.90625,0.55,0.995,5,0.46838840414018806,0.3835450940043494
2.75,1.5,-0.90625,0.55,0.995,7,0.46838840414018806,-0.800087267749394
2.75,1.5,-0.90625,0.55,0.995,10,0.46838840414018806,1.6061518750383996
2.75,1.5,-0.90625,0.55,0.995,13,0.46838840414018806,1.3398028408756812
2.75,1.5,-0.90625,0.55,0.999,0,0.46838840414018806,1.7822318422538976
2.75,1.5,-0.90625,0.55,0.999,1,0.46838840414018806,1.4607158425221607
2.75,1.5,-0.90625,0.55,0.999,2,0.46838840414018806,1.1098269111919137
2.75,1.5,-0.90625,0.55,0.999,3,0.46838840414018806,0.9337560475779736
2.75,1.5,-0.90625,0.55,0.999,4,0.46838840414018806,1.1385875953467912
2.75,1.5,-0.90625,0.55,0.999,5,0.46838840414018806,0.3835450940043494
2.75,1.5,-0.90625,0.55,0.999,7,0.46838840414018806,-0.800087267749394
2.75,1.5,-0.90625,0.55,0.999,10,0.46838840414018806,1.6061518750383996
2.75,1.5,-0.90625,0.55,0.999,13,0.46838840414018806,1.3398028408756812
2.75,1.5,-0.90625,0.6,0.5,0,0.46838840414018806,1.8702352764468728
2.75,1.5,-0.90625,0.6,0.5,1,0.46838840414018806,1.6223992086251438
2.75,1.5,-0.90625,0.6,0.5,2,0.46838840414018806,1.1281769389266496
2.75,1.5,-0.90625,0.6,0.5,3,0.46838840414018806,1.1750684842090402
2.75,1.5,-0.90625,0.6,0.5,4,0.46838840414018806,0.8108620778562879
2.75,1.5,-0.90625,0.6,0.5,5,0.46838840414018806,-0.05573913462699734
2.75,1.5,-0.90625,0.6,0.5,7,0.46838840414018806,0.1724734238221898
2.75,1.5,-0.90625,0.6,0.5,10,0.46838840414018806,1.5099524683644108
2.75,1.5,-0.90625,0.6,0.5,13,0.46838840414018806,1.0466233551871549
2.75,1.5,-0.90625,0.6,0.75,0,0.46838840414018806,1.8702352764468728
2.75,1.5,-0.90625,0.6,0.75,1,0.46838840414018806,1.6223992086251438
2.75,1.5,-0.90625,0.6,0.75,2,0.46838840414018806,1.1281769389266496
2.75,1.5,-0.90625,0.6,0.75,3,0.46838840414018806,1.1750684842090402
2.75,1.5,-0.90625,0.6,0.75,4,0.46838840414018806,0.8108620778562879
2.75,1.5,-0.90625,0.6,0.75,5,0.46838840414018806,-0.05573913462699734
2.75,1.5,-0.90625,0.6,0.75,7,0.46838840414018806,0.1724734238221898
2.75,1.5,-0.90625,0.6,0.75,10,0.46838840414018806,1.5099524683644108
2.75,1.5,-0.90625,0.6,0.75,13,0.46838840414018806,1.0466233551871549
2.75,1.5,-0.90625,0.6,0.9,0,0.46838840414018806,1.8702352764468728
2.75,1.5,-0.90625,0.6,0.9,1,0.46838840414018806,1.6223992086251438
2.75,1.5,-0.90625,0.6,0.9,2,0.46838840414018806,1.1281769389266496
2.75,1.5,-0.90625,0.6,0.9,3,0.46838840414018806,1.1750684842090402
2.75,1.5,-0.90625,0.6,0.9,4,0.46838840414018806,0.8108620778562879
2.75,1.5,-0.90625,0.6,0.9,5,0.46838840414018806,-0.05573913462699734
2.75,1.5,-0.90625,0.6,0.9,7,0.46838840414018806,0.1724734238221898
2.75,1.5,-0.90625,0.6,0.9,10,0.46838840414018806,1.5099524683644108
2.75,1.5,-0.90625,0.6,0.9,13,0.46838840414018806,1.0466233551871549
2.75,1.5,-0.90625,0.6,0.95,0,0.46838840414018806,1.8702352764468728
2.75,1.5,-0.90625,0.6,0.95,1,0.46838840414018806,1.6223992086251438
2.75,1.5,-0.90625,0.6,0.95,2,0.46838840414018806,1.1281769389266496
2.75,1.5,-0.90625,0.6,0.95,3,0.46838840414018806,1.1750684842090402
2.75,1.5,-0.90625,0.6,0.95,4,0.46838840414018806,0.8108620778562879
2.75,1.5,-0.90625,0.6,0.95,5,0.46838840414018806,-0.05573913462699734
2.75,1.5,-0.90625,0.6,0.95,7,0.46838840414018806,0.1724734238221898
2.75,1.5,-0.90625,0.6,0.95,10,0.46838840414018806,1.5099524683644108
2.75,1.5,-0.90625,0.6,0.95,13,0.46838840414018806,1.0466233551871549
2.75,1.5,-0.90625,0.6,0.99,0,0.46838840414018806,1.8702352764468728
2.75,1.5,-0.90625,0.6,0.99,1,0.46838840414018806,1.6223992086251438
2.75,1.5,-0.90625,0.6,0.99,2,0.46838840414018806,1.1281769389266496
2.75,1.5,-0.90625,0.6,0.99,3,0.46838840414018806,1.1750684842090402
2.75,1.5,-0.90625,0.6,0.99,4,0.46838840414018806,0.8108620778562879
2.75,1.5,-0.90625,0.6,0.99,5,0.46838840414018806,-0.05573913462699734
2.75,1.5,-0.90625,0.6,0.99,7,0.46838840414018806,0.1724734238221898
2.75,1.5,-0.90625,0.6,0.99,10,0.46838840414018806,1.5099524683644108
2.75,1.5,-0.90625,0.6,0.99,13,0.46838840414018806,1.0466233551871549
2.75,1.5,-0.90625,0.6,0.995,0,0.46838840414018806,1.8702352764468728
2.75,1.5,-0.90625,0.6,0.995,1,0.46838840414018806,1.6223992086251438
2.75,1.5,-0.90625,0.6,0.995,2,0.46838840414018806,1.1281769389266496
2.75,1.5,-0.90625,0.6,0.995,3,0.46838840414018806,1.1750684842090402
2.75,1.5,-0.90625,0.6,0.995,4,0.46838840414018806,0.8108620778562879
2.75,1.5,-0.90625,0.6,0.995,5,0.46838840414018806,-0.05573913462699734
2.75,1.5,-0.90625,0.6,0.995,7,0.46838840414018806,0.1724734238221898
2.75,1.5,-0.90625,0.6,0.995,10,0.46838840414018806,1.5099524683644108
2.75,1.5,-0.90625,0.6,0.995,13,0.46838840414018806,1.0466233551871549
2.75,1.5,-0.90625,0.6,0.999,0,0.46838840414018806,1.8702352764468728
2.75,1.5,-0.90625,0.6,0.999,1,0.46838840414018806,1.6223992086251438
2.75,1.5,-0.90625,0.6,0.999,2,0.46838840414018806,1.1281769389266496
2.75,1.5,-0.90625,0.6,0.999,3,0.46838840414018806,1.1750684842090402
2.75,1.5,-0.90625,0.6,0.999,4,0.46838840414018806,0.8108620778562879
2.75,1.5,-0.90625,0.6,0.999,5,0.46838840414018806,-0.05573913462699734
2.75,1.5,-0.90625,0.6,0.999,7,0.46838840414018806,0.1724734238221898
2.75,1.5,-0.90625,0.6,0.999,10,0.46838840414018806,1.5099524683644108
2.75,1.5,-0.90625,0.6,0.999,13,0.46838840414018806,1.0466233551871549
2.75,1.5,-0.90625,0.65,0.5,0,0.46838840414018806,2.039315280064605
2.75,1.5,-0.90625,0.65,0.5,1,0.46838840414018806,2.1326617660322658
2.75,1.5,-0.90625,0.65,0.5,2,0.46838840414018806,1.4783016311676223
2.75,1.5,-0.90625,0.65,0.5,3,0.46838840414018806,1.9209663934522123
2.75,1.5,-0.90625,0.65,0.5,4,0.46838840414018806,1.0650275056762515
2.75,1.5,-0.90625,0.65,0.5,5,0.46838840414018806,0.807195803040316
2.75,1.5,-0.90625,0.65,0.5,7,0.46838840414018806,0.2580174797989474
2.75,1.5,-0.90625,0.65,0.5,10,0.46838840414018806,1.4193042473151558
2.75,1.5,-0.90625,0.65,0.5,13,0.46838840414018806,1.055928485568184
2.75,1.5,-0.90625,0.65,0.75,0,0.46838840414018806,2.039315280064605
2.75,1.5,-0.90625,0.65,0.75,1,0.46838840414018806,2.1326617660322658
2.75,1.5,-0.90625,0.65,0.75,2,0.46838840414018806,1.4783016311676223
2.75,1.5,-0.90625,0.65,0.75,3,0.46838840414018806,1.9209663934522123
2.75,1.5,-0.90625,0.65,0.75,4,0.46838840414018806,1.0650275056762515
2.75,1.5,-0.90625,0.65,0.75,5,0.46838840414018806,0.807195803040316
2.75,1.5,-0.90625,0.65,0.75,7,0.46838840414018806,0.2580174797989474
2.75,1.5,-0.90625,0.65,0.75,10,0.46838840414018806,1.4193042473151558
2.75,1.5,-0.90625,0.65,0.75,13,0.46838840414018806,1.055928485568184
2.75,1.5,-0.90625,0.65,0.9,0,0.46838840414018806,2.039315280064605
2.75,1.5,-0.90625,0.65,0.9,1,0.46838840414018806,2.1326617660322658
2.75,1.5,-0.90625,0.65,0.9,2,0.46838840414018806,1.4783016311676223
2.75,1.5,-0.90625,0.65,0.9,3,0.46838840414018806,1.9209663934522123
2.75,1.5,-0.90625,0.65,0.9,4,0.46838840414018806,1.0650275056762515
2.75,1.5,-0.90625,0.65,0.9,5,0.46838840414018806,0.807195803040316
2.75,1.5,-0.90625,0.65,0.9,7,0.46838840414018806,0.2580174797989474
2.75,1.5,-0.90625,0.65,0.9,10,0.46838840414018806,1.4193042473151558
2.75,1.5,-0.90625,0.65,0.9,13,0.46838840414018806,1.055928485568184
2.75,1.5,-0.90625,0.65,0.95,0,0.46838840414018806,2.039315280064605
2.75,1.5,-0.90625,0.65,0.95,1,0.46838840414018806,2.1326617660322658
2.75,1.5,-0.90625,0.65,0.95,2,0.46838840414018806,1.4783016311676223
2.75,1.5,-0.90625,0.65,0.95,3,0.46838840414018806,1.9209663934522123
2.75,1.5,-0.90625,0.65,0.95,4,0.46838840414018806,1.0650275056762515
2.75,1.5,-0.90625,0.65,0.95,5,0.46838840414018806,0.807195803040316
2.75,1.5,-0.90625,0.65,0.95,7,0.46838840414018806,0.2580174797989474
2.75,1.5,-0.90625,0.65,0.95,10,0.46838840414018806,1.4193042473151558
2.75,1.5,-0.90625,0.65,0.95,13,0.46838840414018806,1.055928485568184
2.75,1.5,-0.90625,0.65,0.99,0,0.46838840414018806,2.039315280064605
2.75,1.5,-0.90625,0.65,0.99,1,0.46838840414018806,2.1326617660322658
2.75,1.5,-0.90625,0.65,0.99,2,0.46838840414018806,1.4783016311676223
2.75,1.5,-0.90625,0.65,0.99,3,0.46838840414018806,1.9209663934522123
2.75,1.5,-0.90625,0.65,0.99,4,0.46838840414018806,1.0650275056762515
2.75,1.5,-0.90625,0.65,0.99,5,0.46838840414018806,0.807195803040316
2.75,1.5,-0.90625,0.65,0.99,7,0.46838840414018806,0.2580174797989474
2.75,1.5,-0.90625,0.65,0.99,10,0.46838840414018806,1.4193042473151558
2.75,1.5,-0.90625,0.65,0.99,13,0.46838840414018806,1.055928485568184
2.75,1.5,-0.90625,0.65,0.995,0,0.46838840414018806,2.039315280064605
2.75,1.5,-0.90625,0.65,0.995,1,0.46838840414018806,2.1326617660322658
2.75,1.5,-0.90625,0.65,0.995,2,0.46838840414018806,1.4783016311676223
2.75,1.5,-0.90625,0.65,0.995,3,0.46838840414018806,1.9209663934522123
2.75,1.5,-0.90625,0.65,0.995,4,0.46838840414018806,1.0650275056762515
2.75,1.5,-0.90625,0.65,0.995,5,0.46838840414018806,0.807195803040316
2.75,1.5,-0.90625,0.65,0.995,7,0.46838840414018806,0.2580174797989474
